BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS                      ,1A,5486,1027, ,R3, 600 CLARENCE AVENUE ,2O,10465,1,0,1,0,0,2004, 1 , R3 ," $385,000 ",2018/9/27
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5326,27, ,V0, N/A FAIRMOUNT AVENUE , ,10465,0,0,0,"2,500",0,0, 1 , V0 , $-   ,2018/10/9
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5409,91, ,V0, N/A CAMPBELL DRIVE , ,10465,0,0,0,"5,000",0,0, 1 , V0 , $-   ,2018/5/30
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5409,91, ,V0, CAMPBELL DRIVE , ,0,0,0,0,"5,000",0,0, 1 , V0 ," $280,000 ",2018/10/11
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5412,121, ,V0, N/A OHM AVENUE , ,10465,0,0,0,"1,500",0,0, 1 , V0 , $-   ,2018/5/29
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5480,29, ,V0, 725 CLARENCE AVENUE , ,10465,0,0,0,"2,500",0,0, 1 , V0 ," $200,000 ",2018/8/6
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5480,30, ,V0, 721 CLARENCE AVENUE , ,10465,0,0,0,"2,500",0,0, 1 , V0 ," $200,000 ",2018/8/6
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND                 ,1B,5481,59, ,V2, N/A CLARENCE AVENUE , ,10465,0,0,0,"2,500",0,0, 1 , V2 , $-   ,2017/12/21
2,COUNTRY CLUB,06 TAX CLASS 1 - OTHER                     ,1,5467,136, ,G0, 1432 SHORE DRIVE , ,10465,0,0,0,"2,483",0,1950, 1 , G0 ," $55,000 ",2017/11/20
2,COUNTRY CLUB,07 RENTALS - WALKUP APARTMENTS             ,2A,5415,112, ,C2, 1516 LIBRARY AVENUE , ,10465,6,0,6,"5,000","2,600",1930, 2 , C2 ," $800,000 ",2018/7/30
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4," 1110 STADIUM AVENUE, 6K ", ,10465,0,0,0,0,0,1963, 2 , D4 , $-   ,2017/11/16
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4," 1130 STADIUM AVENUE, 5D ", ,10465,0,0,0,0,0,1963, 2 , D4 ," $155,000 ",2017/12/1
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS             ,2,5409,41, ,D4," 1130 STADIUM AVENUE, 5G ", ,10465,0,0,0,0,0,1963, 2 , D4 ," $190,000 ",2018/7/10
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS             ,2,5481,48, ,D4," 3255 RANDALL AVENUE, 2F ", ,10465,0,0,0,0,0,1965, 2 , D4 ," $137,000 ",2018/6/12
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS             ,2,5481,48, ,D4," 3255 RANDALL AVENUE, 5B ", ,10465,0,0,0,0,0,1965, 2 , D4 ," $155,000 ",2018/10/10
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2948,31, ,A1, 1796 CLINTON AVENUE , ,10457,1,0,1,"2,270","1,844",1901, 1 , A1 ," $125,000 ",2018/7/18
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,5, ,A9, 1822 MARMION AVENUE , ,10460,1,0,1,"1,145","1,112",1910, 1 , A9 ," $450,000 ",2018/4/18
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,6, ,A9, 1824 MARMION AVE , ,10460,1,0,1,"1,140","1,412",1910, 1 , A9 ," $469,000 ",2018/7/31
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,7, ,A9, 1826 MARMION AVENUE , ,10460,1,0,1,"1,139","1,412",1910, 1 , A9 ," $449,000 ",2018/4/2
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,9, ,A1, 1828 MARMION AVENUE , ,10460,1,0,1,"2,070","2,208",1920, 1 , A1 , $-   ,2018/1/3
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,86, ,A1, 1827 TRAFALGAR PLACE , ,10460,1,0,1,"1,625","1,498",1899, 1 , A1 ," $400,000 ",2018/2/1
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2958,91, ,A1, 891 EAST 175 STREET , ,10460,1,0,1,"2,274","2,361",1920, 1 , A1 ," $490,000 ",2018/10/11
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2966,97, ,A2, 1550 BOSTON ROAD , ,10460,1,0,1,"8,300","2,700",1985, 1 , A2 , $-   ,2017/12/20
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2966,111, ,A2, 1476 LOUIS NINE BOULEVARD , ,10459,1,0,1,"6,800","2,112",1986, 1 , A2 ," $549,000 ",2018/10/12
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2977,357, ,A2, 890 EAST 172 STREET , ,10460,1,0,1,"7,600","2,112",1986, 1 , A2 ," $515,000 ",2018/1/29
2,CROTONA PARK,01 ONE FAMILY DWELLINGS                    ,1,2977,363, ,A2, 1465 MINFORD PLACE , ,10460,1,0,1,"7,400","2,112",1986, 1 , A2 ," $449,900 ",2018/3/23
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2936,25, ,B2, 1417 CLINTON AVENUE , ,10456,2,0,2,"3,080","3,178",1901, 1 , B2 ," $578,000 ",2018/8/21
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2936,133, ,B2, 1405 CROTONA AVENUE , ,10456,2,0,2,"2,302","3,102",1997, 1 , B2 ," $560,000 ",2017/12/6
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2948,12, ,B2, 720 EAST 175 STREET , ,10457,2,0,2,"2,112","2,028",1901, 1 , B2 , $10 ,2018/6/15
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2948,33, ,B1, 1800 CLINTON AVENUE , ,10457,2,0,2,"2,270","2,356",1901, 1 , B1 , $-   ,2018/8/13
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2948,33, ,B1, 1800 CLINTON AVENUE , ,10457,2,0,2,"2,270","2,356",1901, 1 , B1 ," $205,000 ",2018/8/13
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2948,36, ,B1, 744 EAST 175 STREET , ,10457,2,0,2,"3,099","2,118",1901, 1 , B1 ," $420,810 ",2017/11/10
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2948,54, ,B2, 741 CROTONA PARK NORTH , ,10457,2,0,2,"2,300","1,721",1901, 1 , B2 ," $470,000 ",2018/2/16
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2952,33, ,B3, 770 EAST 175TH ST , ,10460,2,0,2,"3,510","1,803",1920, 1 , B3 ," $498,750 ",2018/1/29
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2952,33, ,B3, 770 EAST 175TH STREET , ,10460,2,0,2,"3,510","1,803",1920, 1 , B3 ," $498,750 ",2018/7/24
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2952,56, ,B2, 1791 MARMION AVENUE , ,10460,2,0,2,"5,570","4,110",1899, 1 , B2 ," $935,000 ",2018/1/15
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,10, ,B2, 1830 MARMION AVENUE , ,10460,2,0,2,"2,053","2,208",1920, 1 , B2 ," $615,625 ",2017/12/29
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,46, ,B2, 1838 MOHEGAN AVENUE , ,10460,2,0,2,"1,400","2,340",1997, 1 , B2 ," $576,000 ",2017/11/30
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,89, ,B2, 1819 TRAFALGAR PLACE , ,10460,2,0,2,"1,625","2,530",1931, 1 , B2 ," $540,000 ",2017/11/21
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,138, ,B2, 873 EAST 175 STREET , ,10460,2,0,2,"1,471","2,850",2006, 1 , B2 ," $365,000 ",2018/8/2
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,140, ,B2, 1810 MARMION AVENUE , ,10460,2,0,2,"1,889","2,340",1997, 1 , B2 ," $550,000 ",2018/6/14
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2963,162, ,B2, 819 EAST 170 STREET , ,10459,2,0,2,"1,700","2,080",2003, 1 , B2 ," $667,600 ",2018/8/27
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2963,164, ,B2, 815 EAST 170 STREET , ,10459,2,0,2,"1,657","2,080",2003, 1 , B2 ," $550,000 ",2018/1/2
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2995,2, ,B1, 1458 VYSE AVENUE , ,10460,2,0,2,"2,100","1,680",1995, 1 , B1 , $-   ,2017/12/11
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2995,2, ,B1, 1458 VYSE AVENUE , ,10460,2,0,2,"2,100","1,680",1995, 1 , B1 , $-   ,2018/1/3
2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,3000,44, ,B2, 1465 LONGFELLOW AVE , ,10460,2,0,2,"2,500","2,600",1996, 1 , B2 , $-   ,2018/7/5
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2938,7, ,C0, 1414 CROTONA PARK EAST , ,10460,3,0,3,"1,471","2,508",1901, 1 , C0 ," $375,000 ",2018/8/27
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2949,37, ,C0, 707 E.175TH ST , ,10457,3,0,3,"1,915","3,173",2006, 1 , C0 ," $737,500 ",2017/12/22
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2949,38, ,C0, 705 E.175TH ST. , ,0,3,0,3,"1,915","3,171",2006, 1 , C0 ," $737,500 ",2017/12/22
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2949,46, ,C0, 1824 CLINTON AVE , ,10457,3,0,3,"1,742","3,138",1901, 1 , C0 , $-   ,2018/3/26
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2957,31, ,C0, 862 EAST 175 STREET , ,10460,3,0,3,"1,892","3,270",2006, 1 , C0 ," $765,000 ",2017/11/13
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2958,39, ,C0, 1824 MOHEGAN AVENUE , ,10460,3,0,3,"1,750","3,240",1910, 1 , C0 ," $350,000 ",2018/2/16
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2963,98, ,C0, 805 EAST 170 STREET , ,10459,3,0,3,863,"1,728",1901, 1 , C0 ," $357,437 ",2018/3/27
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2981,45, ,C0, 1465 HOE AVENUE , ,10460,3,0,3,"2,500","3,339",1901, 1 , C0 ," $690,000 ",2018/2/7
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2982,41, ,C0, 1543 HOE AVENUE , ,10460,3,0,3,"2,000","3,252",1901, 1 , C0 , $-   ,2018/4/10
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2982,41, ,C0, 1543 HOE AVENUE , ,10460,3,0,3,"2,000","3,252",1901, 1 , C0 , $-   ,2018/6/18
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2989,46, ,C0, 1533 VYSE AVENUE , ,10460,3,0,3,"1,858","3,114",1901, 1 , C0 ," $1,000 ",2018/6/1
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2989,46, ,C0, 1533 VYSE AVENUE , ,10460,3,0,3,"1,858","3,114",1901, 1 , C0 ," $465,000 ",2018/8/14
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2995,29, ,C0, 1501 BRYANT AVENUE , ,10460,3,0,3,"2,000","3,294",1920, 1 , C0 , $-   ,2018/4/23
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2995,62, ,C0, 1503 BRYANT AVE , ,10460,3,0,3,"2,000","3,780",2004, 1 , C0 ," $531,000 ",2017/12/8
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2995,62, ,C0, 1503 BRYANT AVE , ,10460,3,0,3,"2,000","3,780",2004, 1 , C0 , $500 ,2017/12/27
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,2995,122, ,C0, 1504 VYSE AVENUE , ,10460,3,0,3,"2,084","3,678",2005, 1 , C0 ," $435,000 ",2018/4/12
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,3000,11, ,C0, 1476 BRYANT AVENUE , ,10460,3,0,3,"2,000","3,300",1931, 1 , C0 ," $520,000 ",2018/4/30
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,3000,12, ,C0, 1478 BRYANT AVENUE , ,10460,3,0,3,"2,000","4,400",1931, 1 , C0 ," $730,000 ",2018/4/4
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,3000,16, ,C0, 1488 BRYANT AVE , ,10460,3,0,3,"1,858","3,090",1910, 1 , C0 , $-   ,2018/3/26
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,3001,4, ,C0, 1518 BRYANT AVENUE , ,10460,3,0,3,"2,000","3,144",1920, 1 , C0 ," $580,000 ",2018/4/12
2,CROTONA PARK,03 THREE FAMILY DWELLINGS                  ,1,3001,10, ,C0, 1534 BRYANT AVE , ,10460,3,0,3,"2,500","2,730",1910, 1 , C0 ," $665,000 ",2018/9/27
2,CROTONA PARK,05 TAX CLASS 1 VACANT LAND                 ,1B,3014,15, ,V0, 1560 BOONE AVENUE , ,10460,366,1,367,"59,320",0,2018, 1 , V0 , $-   ,2017/12/5
2,CROTONA PARK,05 TAX CLASS 1 VACANT LAND                 , ,3014,16, , , NA BOONE AVE , ,10460,0,0,0,"14,770",0,0, 1 , V0 , $1 ,2017/12/28
2,CROTONA PARK,06 TAX CLASS 1 - OTHER                     ,1,2958,38, ,Z0, 1822 MOHEGAN AVENUE , ,10460,0,0,0,"1,750",0,0, 1 , Z0 ," $215,000 ",2018/2/16
2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS             ,2A,2949,1, ,C3, 1820 CROTONA AVENUE , ,10457,4,0,4,"3,720","4,242",1906, 2 , C3 ," $625,000 ",2018/5/11
2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS             ,2A,2952,28, ,C3, 1790 PROSPECT AVE , ,10457,4,0,4,"1,760","4,620",1908, 2 , C3 ," $1,400,000 ",2018/1/30
2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS             ,2,3000,7, ,C1, 1468 BRYANT AVENUE , ,10460,25,0,25,"5,000","16,575",1931, 2 , C1 ," $5,200,000 ",2018/6/7
2,CROTONA PARK,08 RENTALS - ELEVATOR APARTMENTS           ,2,2944,5, ,D1, 657 CROTONA PARK NORTH , ,10457,29,0,29,"7,143","30,444",1923, 2 , D1 ," $4,500,000 ",2018/10/23
2,CROTONA PARK,10 COOPS - ELEVATOR APARTMENTS             ,2,3010,4, ,D4," 1670 LONGFELLOW AVENUE, 3J ", ,10460,0,0,0,0,0,1928, 2 , D4 ," $163,000 ",2018/6/15
2,CROTONA PARK,21 OFFICE BUILDINGS                        ,4,2977,168, ,O2, 1527 SOUTHERN BOULEVARD , ,10460,0,1,1,"17,500","35,000",1953, 4 , O2 ," $12,700,000 ",2018/4/27
2,CROTONA PARK,22 STORE BUILDINGS                         ,4,2978,191, ,K4, 1698 BOSTON ROAD , ,10460,0,1,1,"4,256",0,2017, 4 , K4 , $-   ,2018/8/31
2,CROTONA PARK,29 COMMERCIAL GARAGES                      ,4,2977,126, ,G7, 1520 MINFORD PLACE , ,10460,0,0,0,"3,500",0,0, 4 , G7 , $-   ,2018/4/27
2,CROTONA PARK,29 COMMERCIAL GARAGES                      ,4,2977,128, ,G7, 1528 MINFORD PLACE , ,10460,0,0,0,"4,000",0,0, 4 , G7 , $-   ,2018/4/27
2,CROTONA PARK,30 WAREHOUSES                              ,4,3009,33, ,E9, 1559 BOONE AVENUE , ,10460,0,1,1,"10,000","10,000",1931, 4 , E9 , $1 ,2017/12/12
2,CROTONA PARK,31 COMMERCIAL VACANT LAND                  ,4,2982,14, ,V1, 1552 SOUTHERN BOULEVARD , ,10460,0,0,0,"9,900",0,0, 4 , V1 , $-   ,2017/12/31
2,CROTONA PARK,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,1B,2952,21, ,V0, 775 CROTONA PARK NORTH , ,10460,84,1,85,"14,200",0,2018, 4 , P5 , $10 ,2017/11/15
2,CROTONA PARK,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,4,2981,19, ,P9, 1506 SOUTHERN BOULEVARD , ,10460,0,1,1,"5,000","10,610",2013, 4 , P9 , $-   ,2018/5/7
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3016,33, ,A1, 1916 LONGFELLOW AVENUE , ,10460,1,0,1,"2,945","2,790",1920, 1 , A1 ," $850,000 ",2018/6/7
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3063,152, ,A5, 16 WADE SQUARE , ,10457,1,0,1,"2,001","1,364",1985, 1 , A5 ," $425,000 ",2018/6/5
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3082,16, ,A5, 2152 HUGHES AVENUE , ,10457,1,0,1,"1,575","1,200",1901, 1 , A5 , $100 ,2018/7/31
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3082,18, ,A1, 2156 HUGHES AVENUE , ,10457,1,0,1,"1,575","1,344",1901, 1 , A1 ," $370,000 ",2017/12/21
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3082,19, ,A5, 2158 HUGHES AVE , ,10457,1,0,1,"1,955","1,200",1901, 1 , A5 , $-   ,2018/6/11
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3095,6, ,A1, 2008 CROTONA AVENUE , ,10457,1,0,1,"2,500","1,452",1910, 1 , A1 ," $325,000 ",2018/4/10
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3096,5, ,A5, 751 EAST 180 STREET , ,10457,1,0,1,"2,125","1,632",1970, 1 , A5 ," $360,000 ",2018/4/24
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3096,111, ,A5, 2114 CLINTON AVENUE , ,10457,1,0,1,"1,773","1,320",1970, 1 , A5 , $-   ,2018/6/14
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3097,48, ,A1, 2149 PROSPECT AVENUE , ,10457,1,0,1,"2,475","2,018",1910, 1 , A1 ," $175,500 ",2017/11/20
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3098,45, ,A5, 2139 CLINTON AVENUE , ,10457,1,0,1,"2,360","1,320",1985, 1 , A5 ," $412,981 ",2018/1/22
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3110,139, ,A5, 2124 PROSPECT AVENUE , ,10457,1,0,1,"3,005","1,320",1985, 1 , A5 ," $429,000 ",2017/11/21
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3124,72, ,A1, 860 BRONX PARK SOUTH , ,10460,1,0,1,"3,718","2,109",1920, 1 , A1 ," $775,000 ",2018/7/20
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,3909,20, ,S1, 1186 EAST TREMONT AVENUE , ,10460,1,1,2,"1,554","1,304",1901, 1 , S1 , $-   ,2018/10/1
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,4004,37, ,A9, 1130 EAST 179 STREET , ,10460,1,0,1,902,"1,276",1910, 1 , A9 , $-   ,2017/12/19
2,EAST TREMONT,01 ONE FAMILY DWELLINGS                    ,1,4005,29, ,A1, 431 BRONX PARK AVENUE , ,10460,1,0,1,"2,500","1,512",1899, 1 , A1 ," $299,130 ",2018/7/19
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2950,49, ,S2, 1932 CROTONA AVENUE , ,10457,2,1,3,"1,155","1,666",1931, 1 , S2 , $-   ,2018/9/21
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2950,50, ,S2, 1934 CROTONA AVENUE , ,10457,2,1,3,"1,155","1,666",1931, 1 , S2 , $-   ,2018/9/21
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2950,69, ,B2, 1937 CLINTON AVENUE , ,10457,2,0,2,"2,500","2,232",1899, 1 , B2 ," $450,000 ",2018/1/10
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2950,69, ,B2, 1937 CLINTON AVENUE , ,10457,2,0,2,"2,500","2,232",1899, 1 , B2 , $-   ,2018/3/19
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2955,14, ,B3, 780 ELSMERE PL , ,10460,2,0,2,"2,500","1,521",1901, 1 , B3 , $-   ,2018/2/2
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,2956,38, ,B3, 817 ELSMERE PLACE , ,10460,2,0,2,"1,650","1,240",1901, 1 , B3 ," $333,150 ",2018/7/26
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3060,121, ,B1, 1935 MONTEREY AVENUE , ,10457,2,0,2,"1,750","2,300",2002, 1 , B1 ," $610,000 ",2018/10/12
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3068,63, ,B3, 1990 ARTHUR AVE , ,10457,2,0,2,"2,599","2,424",1925, 1 , B3 ," $599,000 ",2018/5/4
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3079,121, ,B1, 2002 HUGHES AVENUE , ,10457,2,0,2,"2,138","2,640",1995, 1 , B1 , $-   ,2018/3/5
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3080,22, ,B1, 650 EAST 180 STREET , ,10457,2,0,2,"4,138","1,760",1995, 1 , B1 ," $500,000 ",2017/12/14
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3080,63, ,B2, 670 OAKLAND PLACE , ,10457,2,0,2,"2,500","2,030",1930, 1 , B2 ," $372,700 ",2018/5/1
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3080,114, ,B1, 2068 HUGHES AVENUE , ,10457,2,0,2,"1,462","1,540",1995, 1 , B1 ," $485,000 ",2018/4/26
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3080,136, ,B1, 2043 BELMONT AVENUE , ,10457,2,0,2,"1,260","2,794",2005, 1 , B1 , $-   ,2018/2/14
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3082,6, ,B1, 2126 HUGHES AVENUE , ,10457,2,0,2,"1,403","2,619",1901, 1 , B1 ," $470,000 ",2018/5/4
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3082,133, ,B1, 2181 BELMONT AVENUE , ,10457,2,0,2,901,"1,428",2007, 1 , B1 , $-   ,2018/4/27
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3095,55, ,B2, 2007 CLINTON AVENUE , ,10457,2,0,2,"2,500","3,118",1920, 1 , B2 ," $951,625 ",2018/2/14
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3095,55, ,B2, 2007 CLINTON AVENUE , ,10457,2,0,2,"2,500","3,118",1920, 1 , B2 ," $617,000 ",2018/10/19
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3097,15, ,B2, 2156 CLINTON AVENUE , ,10457,2,0,2,"2,399","1,676",1910, 1 , B2 ," $300,000 ",2017/11/29
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3097,15, ,B2, 2156 CLINTON AVENUE , ,10457,2,0,2,"2,399","1,676",1910, 1 , B2 ," $638,000 ",2018/9/27
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3098,14, ,B2, 2150 CROTONA AVE , ,10457,2,0,2,"1,547","2,598",1905, 1 , B2 ," $645,000 ",2018/1/3
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3098,15, ,B2, 2152 CROTONA AVENUE , ,10457,2,0,2,"1,452","2,598",1905, 1 , B2 ," $10,000 ",2018/5/24
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3098,15, ,B2, 2152 CROTONA AVE , ,10457,2,0,2,"1,452","2,598",1905, 1 , B2 ," $90,000 ",2018/9/13
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3106,14, ,B1, 760 EAST 179TH STREET , ,10460,2,0,2,"1,998","2,793",1995, 1 , B1 , $-   ,2018/9/23
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3122,142, ,B1, 2082 HONEYWELL AVENUE , ,10460,2,0,2,"1,979","3,042",2000, 1 , B1 ," $675,000 ",2018/9/17
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3124,65, ,B2, 876 BRONX PARK SOUTH , ,10460,2,0,2,"3,153","2,160",1930, 1 , B2 ," $380,000 ",2018/6/28
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3131,14, ,B2, 2018 VYSE AVENUE , ,10460,2,0,2,"1,986","2,205",1992, 1 , B2 ," $406,000 ",2018/8/24
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3131,46, ,B2, 967 EAST 178TH STREET , ,10460,2,0,2,"2,057","2,205",1992, 1 , B2 ," $420,000 ",2018/4/20
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3909,16, ,B2, 1178 EAST TREMONT AVE , ,10460,2,0,2,"1,105","1,304",1901, 1 , B2 ," $362,000 ",2018/7/13
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3909,17, ,B2, 1180 EAST TREMONT AVE , ,10460,2,0,2,"1,139","1,304",1901, 1 , B2 ," $450,000 ",2018/9/24
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,4006,20, ,B2, 1112 EAST 180TH ST , ,10460,2,0,2,"2,500","2,100",1899, 1 , B2 , $-   ,2017/12/19
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,4006,20, ,B2, 1112 EAST 180TH STREET , ,10460,2,0,2,"2,500","2,100",1899, 1 , B2 ," $290,000 ",2017/12/19
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,4006,20, ,B2, 1112 EAST 180TH STREET , ,10460,2,0,2,"2,500","2,100",1899, 1 , B2 ," $709,000 ",2018/8/9
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,4007,25, ,B2, 420 BRONX PARK AVE , ,10460,2,0,2,"2,358","3,584",1910, 1 , B2 ," $655,000 ",2017/12/13
2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,4007,26, ,B2, 424 BRONX PARK AVENUE , ,10460,2,0,2,"2,500","2,532",1899, 1 , B2 ," $679,000 ",2018/4/20
